MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType
367490050,2020-01-01T05:59:48,29.73024,-93.87082,0.0,282.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:00:08,29.73029,-93.87083,0.0,281.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:01:19,29.73027,-93.87079,0.0,281.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:02:28,29.73036,-93.87081,0.0,282.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:03:39,29.73028,-93.87081,0.0,276.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:04:48,29.73028,-93.87079,0.0,276.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:05:59,29.73025,-93.87077,0.0,271.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:07:08,29.73025,-93.87081,0.0,265.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:08:18,29.73036,-93.87082,0.0,269.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:09:29,29.73022,-93.87083,0.0,262.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:10:38,29.73032,-93.87081,0.0,252.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:11:48,29.73021,-93.87077,0.0,239.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:12:49,29.73038,-93.87082,0.0,242.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:14:49,29.73029,-93.87079,0.0,230.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:16:09,29.73018,-93.87078,0.0,228.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:17:28,29.73022,-93.87077,0.0,225.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:18:49,29.73024,-93.87075,0.0,225.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:19:58,29.73028,-93.87082,0.0,223.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:21:09,29.73025,-93.87081,0.0,230.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:23:09,29.73035,-93.87083,0.0,220.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:25:09,29.73025,-93.87074,0.0,215.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:26:18,29.73024,-93.87078,0.0,216.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:28:09,29.73029,-93.87081,0.0,217.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:29:38,29.73038,-93.8708,0.0,200.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:31:08,29.7304,-93.87087,0.0,197.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:32:28,29.73032,-93.87077,0.0,205.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:33:37,29.73043,-93.87083,0.0,200.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:34:46,29.73037,-93.87082,0.0,199.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:37:26,29.73038,-93.87086,0.0,201.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:38:38,29.73025,-93.87077,0.0,208.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:39:46,29.73028,-93.87078,0.0,212.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:42:38,29.73038,-93.87083,0.0,214.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:43:48,29.73035,-93.87079,0.0,211.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:46:49,29.73037,-93.87079,0.0,208.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:50:19,29.73035,-93.87085,0.0,217.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:51:28,29.73037,-93.87085,0.0,219.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:52:58,29.73035,-93.87082,0.0,228.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:55:18,29.73039,-93.87085,0.0,225.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:56:58,29.73035,-93.87084,0.0,230.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:58:18,29.73035,-93.87084,0.0,230.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T06:59:48,29.73041,-93.87082,0.0,225.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:00:08,29.73037,-93.8708,0.0,224.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:01:09,29.7304,-93.87082,0.0,219.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:02:19,29.73032,-93.87081,0.0,216.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:03:29,29.7303,-93.87078,0.0,217.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:04:38,29.73029,-93.87081,0.0,209.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:05:49,29.73034,-93.87082,0.0,210.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:06:58,29.73036,-93.87082,0.0,216.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:08:08,29.73029,-93.87079,0.0,216.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:09:28,29.73032,-93.87081,0.0,206.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:10:39,29.73029,-93.87085,0.0,204.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:11:49,29.73028,-93.8708,0.0,204.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:13:08,29.7303,-93.87083,0.0,203.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:14:19,29.7303,-93.87082,0.0,219.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:15:28,29.73024,-93.87082,0.0,210.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:16:39,29.7303,-93.87081,0.0,215.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:18:08,29.73032,-93.87082,0.0,205.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:19:19,29.73031,-93.87081,0.0,206.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:20:30,29.7303,-93.87082,0.0,201.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:21:38,29.73025,-93.87081,0.0,199.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:23:09,29.73033,-93.87084,0.0,197.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:24:19,29.73028,-93.87081,0.0,193.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:26:19,29.73027,-93.87082,0.0,191.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:27:28,29.73016,-93.8708,0.0,189.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:28:39,29.73027,-93.87082,0.0,188.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:29:48,29.73014,-93.87081,0.0,187.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:30:58,29.73018,-93.87072,0.0,180.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:32:08,29.7303,-93.8708,0.0,176.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:34:08,29.73019,-93.87075,0.0,175.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:35:58,29.73025,-93.87078,0.0,179.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:38:28,29.73017,-93.87077,0.0,194.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:40:28,29.73018,-93.87085,0.0,202.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:42:28,29.73017,-93.87078,0.0,213.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:44:28,29.73027,-93.87074,0.0,227.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:47:18,29.73032,-93.87089,0.0,234.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:49:58,29.73028,-93.87086,0.0,242.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:51:58,29.73023,-93.8709,0.0,240.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:53:48,29.73028,-93.87089,0.0,242.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:54:58,29.7303,-93.87086,0.0,241.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:56:48,29.73024,-93.871,0.0,240.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:58:08,29.73039,-93.8708,0.0,242.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T07:59:18,29.73012,-93.87074,0.0,248.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:00:08,29.73005,-93.871,0.0,244.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:01:18,29.73024,-93.87106,0.0,239.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:02:28,29.73026,-93.87095,0.0,236.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:03:38,29.7299,-93.87124,0.1,236.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:04:49,29.73027,-93.8708,0.0,235.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:05:58,29.73041,-93.87086,0.0,249.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:07:09,29.72987,-93.87138,0.0,241.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:08:28,29.7304,-93.87087,0.0,239.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:09:48,29.73032,-93.87088,0.0,241.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:10:58,29.73029,-93.87082,0.0,242.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:11:59,29.73029,-93.8709,0.0,247.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:13:08,29.73032,-93.87099,0.0,251.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:14:18,29.73038,-93.87091,0.0,254.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:15:19,29.73024,-93.87091,0.0,253.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:16:28,29.73024,-93.87091,0.0,263.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:17:39,29.73036,-93.87084,0.0,260.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:18:49,29.73045,-93.87088,0.0,263.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:19:58,29.73041,-93.87071,0.0,269.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:21:09,29.73008,-93.87099,0.0,271.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:22:19,29.73024,-93.8709,0.0,269.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:23:29,29.73021,-93.87095,0.0,271.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:24:39,29.73026,-93.8709,0.0,275.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:25:40,29.73032,-93.87086,0.0,272.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:27:19,29.73039,-93.87082,0.0,270.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:28:29,29.73031,-93.87086,0.0,270.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:29:48,29.7303,-93.87089,0.0,272.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:30:58,29.73042,-93.87096,0.0,273.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:32:19,29.7302,-93.87096,0.0,273.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:33:58,29.73053,-93.87077,0.0,263.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:35:29,29.73048,-93.8708,0.0,263.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:36:38,29.73032,-93.87081,0.0,261.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:38:29,29.73021,-93.8709,0.0,266.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:40:29,29.73038,-93.87075,0.0,264.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:41:38,29.73036,-93.8708,0.0,264.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:43:29,29.73035,-93.87076,0.0,264.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:44:49,29.73024,-93.87091,0.0,269.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:46:49,29.73027,-93.87087,0.0,279.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:48:49,29.73035,-93.87091,0.0,277.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:49:59,29.73043,-93.87086,0.0,281.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:51:08,29.73043,-93.87093,0.0,278.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:53:18,29.73016,-93.87079,0.0,287.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:56:18,29.73027,-93.87081,0.0,289.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T08:59:18,29.7302,-93.87077,0.0,297.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:00:08,29.73045,-93.87095,0.0,294.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:01:18,29.7302,-93.87099,0.0,290.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:02:28,29.73013,-93.87082,0.0,298.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:03:39,29.73039,-93.87088,0.0,280.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:04:49,29.73024,-93.87105,0.0,269.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:05:58,29.73037,-93.87093,0.0,261.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:07:09,29.73025,-93.87074,0.0,257.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:08:29,29.73046,-93.87092,0.0,257.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:09:39,29.73038,-93.87086,0.0,257.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:11:08,29.73033,-93.87081,0.0,251.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:12:19,29.73029,-93.87076,0.0,243.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:13:28,29.73041,-93.87083,0.0,239.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:14:38,29.73026,-93.87075,0.0,237.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:15:49,29.73033,-93.87083,0.0,238.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:17:38,29.73036,-93.87083,0.0,242.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:18:49,29.73047,-93.87091,0.0,241.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:19:59,29.73036,-93.87084,0.0,246.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:21:08,29.73026,-93.87075,0.0,246.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:22:58,29.7303,-93.8708,0.0,251.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:24:38,29.73032,-93.87083,0.0,258.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:26:59,29.73032,-93.8708,0.0,242.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:28:18,29.73018,-93.87094,0.0,238.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:29:29,29.73045,-93.87095,0.0,236.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:31:29,29.73047,-93.87097,0.0,221.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:32:38,29.7302,-93.87095,0.0,219.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:35:29,29.73028,-93.8709,0.0,217.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:37:38,29.73037,-93.87091,0.0,211.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:38:49,29.73035,-93.8709,0.0,207.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:41:38,29.73002,-93.87102,0.0,189.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:43:38,29.73021,-93.87091,0.0,202.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:44:49,29.73001,-93.87078,0.0,191.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:45:59,29.73022,-93.87081,0.0,181.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:47:10,29.73033,-93.87088,0.0,175.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:48:18,29.73031,-93.87079,0.0,179.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:50:49,29.73041,-93.87086,0.0,166.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:52:08,29.73028,-93.8708,0.0,161.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:55:09,29.73031,-93.87085,0.0,146.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:57:09,29.73031,-93.87083,0.0,144.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:58:19,29.7303,-93.87082,0.0,150.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T09:59:20,29.73029,-93.87078,0.0,151.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:00:09,29.73035,-93.87081,0.0,152.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:01:18,29.73032,-93.8708,0.0,147.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:02:28,29.7303,-93.8708,0.0,145.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:03:39,29.73025,-93.87077,0.0,150.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:04:49,29.73031,-93.8708,0.0,150.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:05:58,29.7303,-93.8708,0.0,148.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:07:08,29.73031,-93.87083,0.0,152.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:08:18,29.73032,-93.87083,0.0,152.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:09:19,29.73032,-93.87081,0.0,154.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:10:29,29.73033,-93.87079,0.0,146.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:11:39,29.73034,-93.87081,0.0,144.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:12:48,29.73027,-93.8708,0.0,144.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:13:58,29.73026,-93.87082,0.0,135.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:15:08,29.73029,-93.87084,0.0,132.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:16:19,29.73035,-93.87086,0.0,125.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:17:29,29.73022,-93.8708,0.0,119.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:19:29,29.73026,-93.87082,0.0,116.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:20:49,29.73029,-93.87083,0.0,115.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:22:49,29.73023,-93.87082,0.0,111.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:24:18,29.7303,-93.87077,0.0,115.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:26:09,29.73024,-93.87079,0.0,103.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:27:18,29.7302,-93.87081,0.0,105.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:28:49,29.73026,-93.87083,0.0,100.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:29:58,29.73028,-93.87082,0.0,93.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:31:49,29.7303,-93.87084,0.0,88.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:33:08,29.73026,-93.87083,0.0,79.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:35:08,29.73024,-93.87082,0.0,62.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:36:49,29.73033,-93.87082,0.0,44.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:37:58,29.73032,-93.8708,0.0,33.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:39:08,29.73024,-93.87081,0.0,20.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:40:49,29.73024,-93.87084,0.0,10.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:42:08,29.73021,-93.87085,0.0,4.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:43:49,29.7301,-93.87086,0.0,356.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:44:58,29.73027,-93.87085,0.0,353.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:46:08,29.73021,-93.87082,0.0,350.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:47:19,29.73026,-93.87083,0.0,340.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:49:19,29.7303,-93.87085,0.0,339.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:51:28,29.73027,-93.87083,0.0,333.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:52:39,29.73033,-93.87082,0.0,330.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:53:49,29.73032,-93.87086,0.0,329.6,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:57:28,29.73034,-93.87086,0.0,320.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T10:58:58,29.73037,-93.8708,0.0,309.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:00:08,29.73029,-93.87082,0.0,297.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:01:09,29.73032,-93.87085,0.0,288.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:02:19,29.7303,-93.87085,0.0,289.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:03:29,29.73026,-93.87094,0.0,289.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:04:38,29.73025,-93.87089,0.0,292.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:05:58,29.73032,-93.87081,0.0,298.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:07:19,29.73036,-93.87082,0.0,307.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:08:29,29.73032,-93.87085,0.0,298.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:09:59,29.73033,-93.87086,0.0,298.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:11:09,29.73031,-93.87083,0.0,302.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:12:39,29.73033,-93.87081,0.0,298.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:13:49,29.73035,-93.87082,0.0,304.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:14:59,29.7303,-93.87088,0.0,309.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:16:09,29.73033,-93.87088,0.0,313.3,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:17:18,29.73026,-93.87089,0.0,321.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:19:18,29.73041,-93.87085,0.0,327.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:20:28,29.73038,-93.87086,0.0,316.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:22:28,29.73034,-93.87089,0.0,311.7,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:24:18,29.73026,-93.87083,0.0,314.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:26:28,29.73021,-93.87084,0.0,320.1,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:28:08,29.73033,-93.87082,0.0,317.0,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:29:39,29.73029,-93.87093,0.0,313.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:30:49,29.73047,-93.8709,0.0,305.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:32:39,29.73033,-93.8708,0.0,305.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:33:58,29.73034,-93.87087,0.0,298.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:35:58,29.73046,-93.87088,0.0,281.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:37:58,29.73032,-93.87081,0.0,285.8,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:39:58,29.73035,-93.87082,0.0,277.5,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:41:28,29.73025,-93.87081,0.0,280.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:42:38,29.73031,-93.87083,0.1,283.9,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:43:49,29.73037,-93.87085,0.0,285.4,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:45:38,29.73022,-93.87087,0.0,277.2,511.0,VB-10;000,,WDF7972,90.0
367490050,2020-01-01T11:48:38,29.73042,-93.87096,0.0,292.3,511.0,VB-10;000,,WDF7972,90.0
