MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType
367151450,2020-01-01T00:00:09,29.36185,-94.77983,0.0,54.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:02:24,29.32871,-94.7733,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:03:35,29.32871,-94.77326,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:04:44,29.3287,-94.7733,0.0,1.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:05:45,29.3287,-94.77333,0.0,354.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:06:54,29.3287,-94.7733,0.0,120.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:07:55,29.32873,-94.77327,0.0,32.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:09:04,29.32874,-94.77327,0.7,286.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:10:45,29.32842,-94.77419,3.8,137.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:11:55,29.32797,-94.77366,0.6,127.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:13:04,29.32792,-94.77356,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:14:15,29.32793,-94.77361,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:15:25,29.32795,-94.77363,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:17:05,29.32795,-94.77356,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:18:16,29.328,-94.7736,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:19:25,29.32798,-94.77359,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:20:46,29.32794,-94.77359,0.0,134.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:21:55,29.32795,-94.77361,0.0,293.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:23:05,29.32903,-94.77501,8.3,314.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:24:06,29.3313,-94.77671,10.0,357.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:25:14,29.3347,-94.77639,11.2,9.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:26:26,29.33838,-94.77581,10.6,357.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:27:34,29.3418,-94.77627,10.9,346.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:29:04,29.34586,-94.77853,10.8,328.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:30:54,29.35115,-94.78062,11.2,0.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:32:35,29.35633,-94.78022,10.9,5.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:33:54,29.35972,-94.77993,7.5,11.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:35:35,29.36158,-94.77928,1.1,19.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:37:14,29.3616,-94.77925,0.0,11.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:39:14,29.36155,-94.77928,0.0,26.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:41:55,29.36158,-94.77925,0.0,33.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:44:05,29.36159,-94.77924,0.0,16.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:45:55,29.36162,-94.77921,0.0,23.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:48:05,29.36163,-94.77921,0.0,347.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:49:55,29.3603,-94.77981,7.6,202.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:51:45,29.35533,-94.78119,11.4,177.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:52:55,29.35165,-94.78045,11.7,174.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:55:15,29.34473,-94.77772,11.7,146.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:56:25,29.34134,-94.77563,11.8,153.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T17:59:15,29.33367,-94.77559,9.6,191.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:00:04,29.33154,-94.77607,9.7,190.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:01:15,29.3289,-94.77582,6.4,151.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:02:16,29.32772,-94.77465,3.8,131.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:03:25,29.32738,-94.77415,0.6,130.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:04:26,29.32728,-94.77401,0.0,139.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:05:44,29.3273,-94.77404,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:06:54,29.32729,-94.77402,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:08:05,29.32728,-94.77403,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:09:16,29.3273,-94.774,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:10:34,29.3273,-94.77399,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:11:44,29.32727,-94.77399,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:12:56,29.32728,-94.77398,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:14:16,29.32727,-94.77396,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:15:34,29.32728,-94.77398,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:17:34,29.32728,-94.77396,0.0,143.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:18:46,29.32739,-94.77416,3.3,308.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:20:34,29.3302,-94.77678,9.8,332.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:22:04,29.33416,-94.77663,9.1,16.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:23:24,29.33733,-94.77549,8.8,9.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:25:14,29.34176,-94.77484,8.8,7.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:26:24,29.34454,-94.77426,8.7,5.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:27:36,29.3474,-94.77375,8.5,7.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:29:24,29.35131,-94.77518,7.9,333.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:31:04,29.35356,-94.77685,4.2,323.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:32:14,29.35456,-94.77785,3.8,316.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:34:05,29.3566,-94.77956,6.5,325.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:35:15,29.35854,-94.78061,6.9,347.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:38:05,29.36208,-94.78054,2.6,41.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:39:15,29.36229,-94.78019,0.3,63.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:40:26,29.36232,-94.78012,0.0,35.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:43:25,29.36232,-94.78012,0.0,143.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:45:15,29.36233,-94.78013,0.0,143.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:47:34,29.36233,-94.78014,0.0,143.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:48:45,29.36233,-94.78015,0.0,143.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:51:34,29.36235,-94.78013,0.0,23.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:52:54,29.3619,-94.7805,4.7,212.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:54:25,29.35922,-94.78066,7.5,185.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:56:05,29.3558,-94.77892,9.2,136.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:57:54,29.35266,-94.7757,5.2,141.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T18:59:14,29.35144,-94.77473,2.5,155.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:00:05,29.35097,-94.77459,1.7,174.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:01:14,29.35045,-94.77455,1.4,177.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:02:26,29.35004,-94.7745,1.1,173.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:03:34,29.3497,-94.77447,0.9,176.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:04:46,29.3494,-94.77449,0.9,193.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:05:55,29.34799,-94.77433,7.1,175.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:07:06,29.34535,-94.77432,8.7,178.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:08:16,29.34201,-94.77425,10.9,174.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:09:24,29.33856,-94.77399,10.1,180.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:10:36,29.33511,-94.77433,10.9,190.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:12:14,29.33058,-94.77522,8.4,185.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:13:24,29.32866,-94.77448,4.1,134.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:14:25,29.32813,-94.77381,1.3,126.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:16:06,29.32798,-94.7736,0.0,126.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:17:45,29.32794,-94.77361,0.0,126.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:18:55,29.32798,-94.77362,0.0,126.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:20:06,29.32797,-94.77363,0.0,126.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:21:14,29.32793,-94.7736,0.0,126.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:22:45,29.32791,-94.77362,0.0,118.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:23:55,29.32792,-94.77363,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:25:06,29.32792,-94.77357,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:26:15,29.32796,-94.77361,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:27:25,29.32798,-94.77361,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:28:34,29.32798,-94.77365,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:30:25,29.32796,-94.77356,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:31:54,29.32795,-94.77359,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:33:14,29.32796,-94.77362,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:34:15,29.32797,-94.77361,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:35:26,29.32794,-94.77354,0.0,9.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:38:24,29.32793,-94.77361,0.0,24.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:39:34,29.32797,-94.77367,2.9,309.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:40:46,29.32971,-94.7755,8.8,337.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:43:24,29.33653,-94.77412,9.8,8.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:44:54,29.34056,-94.77456,9.8,341.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:46:54,29.34516,-94.77738,9.7,320.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:48:54,29.3497,-94.78092,9.7,336.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:50:55,29.35506,-94.78247,10.1,5.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:53:55,29.36135,-94.78015,2.6,12.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:55:24,29.36183,-94.77983,1.0,58.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:56:45,29.36187,-94.77978,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:58:45,29.36189,-94.77977,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T19:59:54,29.36186,-94.77976,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:00:06,29.36187,-94.77977,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:01:15,29.3619,-94.77978,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:02:26,29.36192,-94.77973,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:03:44,29.36188,-94.77976,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:04:54,29.36184,-94.77981,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:06:05,29.36189,-94.7798,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:07:35,29.36188,-94.7798,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:08:45,29.36187,-94.77981,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:09:54,29.3619,-94.77979,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:10:56,29.36189,-94.7798,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:12:06,29.36189,-94.7798,0.0,339.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:13:15,29.36173,-94.77998,3.9,221.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:14:44,29.35852,-94.78089,10.4,167.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:15:56,29.35547,-94.77874,11.2,133.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:17:04,29.35333,-94.77533,11.4,121.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:18:14,29.35115,-94.77293,8.7,166.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:19:25,29.34824,-94.77348,9.6,211.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:20:26,29.34587,-94.77507,10.5,185.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:21:35,29.34233,-94.77452,11.5,172.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:23:35,29.33601,-94.77456,11.6,189.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:24:45,29.33236,-94.77542,11.6,188.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:26:04,29.32869,-94.7753,5.8,146.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:27:16,29.32775,-94.7745,2.2,138.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:28:25,29.3274,-94.77406,0.7,130.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:29:36,29.32731,-94.77395,0.0,129.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:31:14,29.32732,-94.77397,0.0,124.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:32:44,29.32729,-94.77399,0.0,124.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:33:55,29.32727,-94.77398,0.0,90.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:35:04,29.32733,-94.77397,0.0,72.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:36:15,29.32729,-94.77399,0.0,66.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:38:26,29.32727,-94.77398,0.0,66.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:40:15,29.32727,-94.77399,0.0,66.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:41:34,29.32727,-94.77399,0.0,66.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:43:05,29.3275,-94.77423,4.9,304.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:44:34,29.33048,-94.77608,10.4,354.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:45:35,29.3332,-94.7755,9.6,17.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:46:45,29.33627,-94.77447,9.8,19.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:47:55,29.33888,-94.77359,7.8,10.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:49:05,29.34162,-94.7738,8.9,342.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:50:15,29.3445,-94.77525,9.7,331.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:51:16,29.34652,-94.77741,10.0,313.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:54:05,29.35331,-94.78098,10.1,359.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:55:16,29.35659,-94.78057,9.8,5.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:58:45,29.36164,-94.77997,1.5,33.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T20:59:46,29.36183,-94.77983,0.1,34.7,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:00:05,29.36185,-94.77983,0.0,26.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:01:14,29.36187,-94.77979,0.0,21.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:02:25,29.36189,-94.77978,0.0,21.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:03:36,29.36188,-94.77977,0.0,21.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:04:45,29.36187,-94.77978,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:05:56,29.36186,-94.77978,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:07:06,29.36185,-94.7798,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:08:24,29.36186,-94.7798,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:09:35,29.36186,-94.77981,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:10:45,29.36185,-94.77982,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:11:55,29.36187,-94.77981,0.0,18.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:13:05,29.36164,-94.78011,3.7,227.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:14:45,29.3585,-94.7818,9.9,188.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:15:55,29.35511,-94.78164,10.7,179.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:17:45,29.3496,-94.78188,10.7,179.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:19:14,29.3457,-94.77995,10.4,140.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:20:56,29.3418,-94.77633,10.8,137.2,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:22:06,29.33887,-94.77424,10.4,167.1,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:23:56,29.33352,-94.77528,11.0,199.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:25:56,29.32833,-94.77471,5.4,136.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:27:05,29.32777,-94.77402,1.1,121.5,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:28:15,29.32761,-94.77376,0.0,150.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:30:35,29.32759,-94.77373,0.0,153.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:31:45,29.32762,-94.77373,0.0,153.4,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:33:35,29.32764,-94.77376,0.0,153.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:35:26,29.32763,-94.77377,0.0,171.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:36:35,29.32763,-94.77375,0.0,171.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:38:45,29.32759,-94.77371,0.0,173.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:39:56,29.32759,-94.77374,0.0,173.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:41:34,29.32759,-94.77374,0.0,173.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:43:24,29.32758,-94.77375,0.0,173.3,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:45:45,29.32759,-94.77371,0.0,169.8,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:47:45,29.32757,-94.77374,0.0,186.6,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:48:55,29.32758,-94.77374,0.0,206.0,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
367151450,2020-01-01T21:50:05,29.32774,-94.77396,4.5,308.9,511.0,RAY STOKER; JR,IMO9158719,WDJ3395,60.0
